70;2;8;16,0,4,24,43,21,19,6,26,8;0
71;0;0;;0
71;9;18;21,19,26,36,4,46,34,18,42,37;0
71;1;16;3,38,46,43,13,49,2,11,16,18;0
71;1;27;22,13,11,4,17,28,3,27,12,42;0
72;0;0;;0
72;8;49;13,12,0,22,49,24,18,16,32,3;0
73;0;0;;0
74;0;0;;0
74;7;35;38,35,18,39,22,0,31,2,6,3;0
74;4;23;11,4,24,39,5,7,40,44,34,23;0
74;5;42;20,5,45,7,22,42,30,29,0,1;0
75;0;0;;0
76;0;0;;0
77;0;0;;0
77;9;38;31,49,38,18,45,34,44,39,30,25;0
78;0;0;;0
79;0;0;;0
80;0;0;;0
80;8;5;37,48,2,36,24,28,10,27,5,29;0
80;0;9;48,41,9,0,35,28,26,43,4,23;0
80;3;5;49,21,19,5,32,48,33,24,18,23;0
81;0;0;;0
81;2;8;49,45,9,8,47,17,38,40,10,20;0
81;3;4;8,4,42,36,30,18,39,41,28,13;0
81;5;28;21,1,28,47,46,2,49,48,15,3;0
82;0;0;;0
83;0;0;;0
83;7;5;7,4,5,9,40,48,3,13,35,1;0
83;4;28;28,2,30,16,32,34,35,45,37,29;0
84;0;0;;0
85;0;0;;0
85;7;3;16,21,30,11,27,47,48,17,3,9;0
85;9;32;40,36,33,24,35,2,32,6,27,4;0
85;5;23;32,23,9,5,3,11,4,45,8,31;0
86;0;0;;0
86;2;44;28,45,38,44,47,18,14,40,4,13;0
87;0;0;;0
87;5;11;22,16,49,34,30,18,11,20,45,21;0
88;0;0;;0
88;6;9;34,14,6,16,9,45,23,25,43,8;0
88;1;19;17,16,2,45,48,25,33,26,19,5;0
89;0;0;;0
89;2;29;0,28,47,22,40,3,26,29,33,16;0
89;3;16;6,9,16,49,43,2,40,22,23,3;0
89;2;15;18,33,40,26,3,31,15,49,6,47;0
89;1;11;13,40,36,11,2,15,28,8,46,23;0
89;6;4;7,40,4,29,46,5,14,43,30,45;0
89;9;21;18,21,42,43,5,19,44,14,22,3;0
90;0;0;;0
90;8;44;18,44,16,0,39,10,28,8,48,23;0
90;5;23;23,14,18,48,27,47,13,33,20,28;0
91;0;0;;0
92;0;0;;0
93;0;0;;0
94;0;0;;0
94;9;9;40,39,19,30,9,35,7,33,8,29;0
95;0;0;;0
95;7;42;37,45,23,31,32,42,20,49,27,47;0
95;4;17;4,1,6,17,27,41,29,7,45,3;0
95;7;27;48,35,6,43,27,38,10,11,20,34;0
95;7;28;26,7,13,27,37,32,35,16,28,38;0
95;6;30;30,34,22,31,29,14,42,32,19,7;0
96;0;0;;0
96;4;38;4,27,7,44,48,38,13,42,35,32;0
96;7;4;42,6,49,24,34,43,33,4,16,25;0
96;0;28;40,49,15,45,32,28,1,5,41,38;0
96;1;34;21,34,38,43,26,7,3,8,18,17;0
96;1;15;13,15,9,43,25,38,26,12,36,2;0
96;1;5;27,31,34,13,5,11,42,24,43,45;0
96;4;32;37,34,29,49,42,32,18,40,7,9;0
96;3;28;22,44,18,31,37,32,28,43,20,29;0
97;0;0;;0
97;6;5;16,22,48,27,43,32,5,49,13,29;0
97;7;34;3,7,43,12,10,14,31,11,27,34;0
97;7;39;5,19,27,25,18,20,46,41,39,15;0
98;0;0;;0
99;0;0;;0
100;0;0;;0
100;8;40;40,45,42,20,0,16,9,37,29,10;0
101;0;0;;0
101;1;19;31,10,20,19,11,1,26,16,24,23;0
101;5;35;32,15,35,40,48,3,17,39,23,38;0
101;2;23;16,23,0,25,15,38,41,45,43,3;0
101;5;26;22,43,21,35,48,0,10,26,15,4;0
101;8;49;42,49,32,46,1,19,48,43,21,30;0
102;0;0;;0
102;6;40;27,34,16,25,2,28,13,40,6,35;0
102;5;49;42,43,22,20,0,49,19,12,31,37;0
102;9;23;23,1,47,14,16,38,6,27,18,43;0
102;3;28;3,18,28,32,33,16,26,48,1,40;0
103;0;0;;0
104;0;0;;0
104;6;31;30,24,2,33,38,29,31,7,47,19;0
104;1;14;27,32,30,14,45,11,12,17,5,20;0
104;5;38;29,24,22,35,4,21,38,45,11,2;0
104;5;27;23,14,48,3,4,32,26,39,0,27;0
105;0;0;;0
105;5;49;26,35,48,49,16,37,14,36,6,38;0
105;8;2;14,48,8,23,11,2,17,16,13,7;0
105;0;23;6,8,23,31,0,38,37,30,35,24;0
105;7;11;4,49,45,0,11,42,22,29,33,43;0
105;6;37;37,24,19,22,23,46,26,29,9,44;0
105;0;22;22,42,25,7,28,37,41,29,24,31;0
106;0;0;;0
106;9;49;23,49,40,45,34,19,26,1,20,39;0
107;0;0;;0
107;1;5;29,23,45,1,7,30,21,31,5,3;0
107;9;2;7,37,2,11,1,12,22,31,44,33;0
108;0;0;;0
109;0;0;;0
109;3;48;32,35,28,48,20,33,22,38,30,29;0
109;2;39;41,11,45,7,22,32,13,39,19,36;0
109;9;11;20,27,5,3,23,12,43,29,11,48;0
109;3;40;9,12,29,16,15,0,39,40,30,18;0
109;8;21;9,21,10,43,3,12,30,22,25,42;0
110;0;0;;0
111;0;0;;0
112;0;0;;0
112;0;22;18,30,29,6,24,17,49,22,28,31;0
113;0;0;;0
114;0;0;;0
114;4;28;7,10,8,37,28,40,44,24,35,11;0
115;0;0;;0
115;7;38;30,17,11,13,35,18,39,29,36,38;0
115;7;42;34,29,0,18,44,43,42,24,4,5;0
115;0;26;26,6,27,48,24,30,49,1,39,13;0
115;9;32;0,6,7,20,32,4,34,43,23,11;0
115;0;36;14,17,2,0,47,11,40,45,33,36;0
115;6;5;26,31,49,9,17,7,28,4,47,5;0
116;0;0;;0
116;5;28;28,44,25,38,13,42,45,6,48,3;0
116;2;47;9,10,12,45,6,7,27,37,44,47;0
116;7;16;39,7,16,1,33,13,9,11,27,32;0
117;0;0;;0
118;0;0;;0
118;6;48;41,48,10,43,16,32,36,30,11,19;0
118;7;9;40,36,33,9,23,32,42,5,22,30;0
118;9;38;5,22,6,49,38,44,42,40,12,45;0
118;9;44;7,21,39,40,17,36,42,44,33,20;0
119;0;0;;0
120;0;0;;0
120;0;19;21,33,19,36,38,43,20,11,27,3;0
120;7;25;48,13,29,36,23,1,0,25,30,46;0
120;0;42;6,22,2,42,13,30,0,47,26,8;0
121;0;0;;0
122;0;0;;0
123;0;0;;0
123;8;25;25,10,30,15,27,13,45,22,48,19;0
124;0;0;;0
124;3;5;23,2,18,46,12,28,21,35,5,4;0
124;3;14;37,0,32,2,14,6,49,16,33,19;0
125;0;0;;0
125;7;40;2,47,5,32,40,24,38,36,34,9;0
125;7;36;40,12,7,9,43,48,13,29,36,33;0
125;6;26;1,26,33,21,6,8,18,40,44,4;0
125;4;31;9,10,29,38,14,31,27,44,34,33;0
125;5;27;39,26,27,24,45,4,46,21,16,42;0
126;0;0;;0
126;2;49;18,47,2,40,25,33,49,22,23,19;0
127;0;0;;0
128;0;0;;0
128;2;21;4,23,43,44,21,36,35,40,8,46;0
129;0;0;;0
130;0;0;;0
131;0;0;;0
131;6;38;38,10,17,13,41,26,43,40,22,23;0
131;2;40;41,12,15,25,38,11,19,26,40,8;0
132;0;0;;0
132;6;40;3,15,33,20,6,21,26,40,23,1;0
132;8;3;3,13,25,24,6,35,11,2,42,41;0
133;0;0;;0
133;9;40;37,4,33,27,40,44,31,11,34,36;0
133;8;22;49,4,44,11,9,47,35,13,21,22;0
133;7;4;25,22,36,32,18,15,42,29,4,46;0
133;4;42;12,26,42,31,21,19,15,1,5,23;0
134;0;0;;0
134;0;28;36,7,44,1,28,2,23,39,0,27;0
134;5;40;30,17,40,49,6,27,2,12,9,21;0
134;4;42;30,6,42,47,46,28,33,14,22,23;0
134;2;8;19,1,25,47,27,16,46,32,8,30;0
135;0;0;;0
135;6;11;28,30,21,3,1,22,11,31,43,39;0
135;6;31;18,31,10,32,40,17,7,22,8,47;0
136;0;0;;0
137;0;0;;0
137;1;28;17,35,46,37,48,28,27,15,36,22;0
137;6;45;15,46,16,48,11,7,6,23,45,13;0
138;0;0;;0
139;0;0;;0
139;1;9;45,27,28,23,33,21,39,41,22,9;0
139;7;12;12,41,5,23,40,30,37,22,0,17;0
139;3;39;4,46,24,44,42,13,28,39,43,7;0
139;0;10;43,48,1,37,31,10,16,26,22,41;0
140;0;0;;0
140;0;9;4,27,44,35,9,47,41,5,13,49;0
141;0;0;;0
141;7;5;7,2,5,37,1,33,25,14,11,40;0
142;0;0;;0
142;0;46;46,32,2,16,4,19,27,28,36,0;0
143;0;0;;0
143;2;49;16,25,1,29,30,47,10,0,49,7;0
143;9;6;38,6,24,40,17,26,20,46,48,23;0
143;3;35;23,5,45,27,10,9,35,40,14,33;0
143;6;21;38,43,2,21,1,10,19,46,36,7;0
143;2;28;20,13,32,38,7,28,41,44,30,21;0
143;3;26;2,26,14,34,6,20,44,42,30,25;0
144;0;0;;0
144;7;13;10,17,36,38,43,3,46,47,11,13;0
144;1;29;42,1,48,31,15,3,21,34,29,39;0
145;0;0;;0
145;8;18;18,19,46,44,26,4,28,48,14,2;0
145;8;25;7,14,40,25,42,46,39,9,0,21;0
145;2;10;47,31,17,10,16,1,6,28,4,41;0
146;0;0;;0
147;0;0;;0
147;1;25;37,21,8,0,25,36,2,26,9,5;0
148;0;0;;0
148;8;48;46,44,20,24,29,39,48,2,40,32;0
149;0;0;;0
150;0;0;;0
150;2;46;21,16,23,13,25,45,27,41,42,46;0
150;7;23;2,20,29,23,5,24,8,16,22,43;0
150;8;4;21,46,33,4,47,12,45,31,15,23;0
150;0;36;43,10,0,36,23,41,32,37,12,26;0
151;0;0;;0
151;6;9;16,4,48,44,38,27,9,28,46,7;0
151;3;21;5,32,8,7,21,43,14,45,28,27;0
151;5;39;16,17,38,44,39,45,15,27,4,25;0
151;5;39;12,36,1,16,34,39,31,23,24,46;0
151;9;4;14,10,12,4,38,0,47,28,33,41;0
151;8;8;48,46,21,16,5,42,25,40,8,29;0
151;6;23;16,36,38,29,26,18,23,5,34,27;0
152;0;0;;0
152;4;14;34,43,5,4,24,6,30,22,47,14;0
152;2;5;11,46,23,38,2,36,27,25,5,49;0
153;0;0;;0
154;0;0;;0
155;0;0;;0
156;0;0;;0
157;0;0;;0
158;0;0;;0
158;8;44;34,32,35,28,16,11,44,12,48,42;0
158;6;23;23,7,38,31,13,45,22,18,4,33;0
158;9;21;3,49,21,1,10,19,4,35,47,39;0
158;3;8;26,8,22,15,10,30,46,13,39,18;0
159;0;0;;0
159;0;36;36,31,13,33,42,16,14,15,3,49;0
160;0;0;;0
160;5;47;12,24,46,8,29,31,19,47,10,14;0
160;0;2;2,37,42,34,8,46,18,14,23,15;0
160;9;39;32,22,10,3,46,4,1,42,39,15;0
161;0;0;;0
161;5;14;10,6,28,3,20,14,47,11,43,39;0
161;7;13;25,26,8,2,32,41,33,36,11,13;0
161;3;39;5,27,3,46,0,18,40,1,39,19;0
161;2;41;49,46,0,3,30,48,25,5,41,35;0
161;3;24;24,1,0,23,40,4,14,38,17,45;0
161;2;10;6,0,17,10,14,31,37,13,42,29;0
161;5;25;4,23,13,26,46,38,31,1,22,25;0
161;4;17;48,42,16,37,17,3,13,6,20,7;0
161;0;45;41,45,35,1,44,15,0,22,27,14;0
161;2;26;30,10,41,26,37,24,31,7,34,23;0
161;0;25;48,1,25,31,9,43,29,5,36,44;0
161;9;35;15,0,37,3,8,40,38,35,36,10;0
161;1;21;46,26,23,42,37,5,0,7,21,28;0
161;4;14;14,30,6,43,31,9,26,27,20,1;0
161;9;31;38,47,14,11,27,31,28,13,44,22;0
162;0;0;;0
163;0;0;;0
163;8;38;27,4,18,41,1,34,26,5,37,38;0
163;9;49;20,15,24,44,40,49,30,34,43,46;0
164;0;0;;0
164;6;19;19,5,16,6,41,46,43,21,7,20;0
164;5;21;21,42,12,35,23,37,20,17,24,40;0
165;0;0;;0
166;0;0;;0
166;3;43;31,43,44,18,38,2,21,11,33,14;0
166;6;10;29,2,35,33,24,31,37,10,27,17;0
167;0;0;;0
167;2;3;12,3,33,13,17,45,46,0,2,34;0
167;1;48;6,31,26,27,15,42,34,1,48,47;0
167;2;19;42,29,47,17,19,28,40,34,35,46;0
167;9;21;14,40,48,17,41,21,19,4,15,35;0
168;0;0;;0
169;0;0;;0
169;3;5;28,22,1,19,35,2,43,46,5,13;0
170;0;0;;0
170;1;29;47,1,36,40,11,4,42,13,29,34;0
170;9;31;38,11,3,7,44,23,9,31,35,16;0
170;0;6;6,46,5,11,29,43,26,13,37,0;0
171;0;0;;0
171;8;14;13,15,7,20,14,4,39,44,38,37;0
172;0;0;;0
173;0;0;;0
174;0;0;;0
174;7;5;48,26,5,49,22,44,27,17,46,33;0
174;3;14;49,14,19,36,3,6,34,18,45,17;0
174;9;30;37,48,27,30,9,47,4,0,10,33;0
174;2;31;12,38,45,34,22,31,23,10,30,46;0
175;0;0;;0
175;0;15;4,2,44,18,26,12,48,14,1,15;0
175;6;40;27,21,3,32,1,35,40,11,26,33;0
176;0;0;;0
176;0;17;42,6,17,15,14,38,39,13,43,40;0
177;0;0;;0
177;0;26;26,14,36,33,2,30,37,3,8,38;0
177;8;46;43,37,42,29,44,46,35,13,10,24;0
178;0;0;;0
178;1;48;38,15,48,31,47,24,43,36,40,42;0
178;5;6;7,43,14,15,32,35,38,28,6,22;0
179;0;0;;0
179;9;28;48,49,43,18,27,25,15,40,28,14;0
179;1;31;38,31,49,47,41,40,27,7,6,23;0
179;4;43;36,44,13,29,43,38,35,4,12,23;0
179;3;15;1,31,29,34,15,40,13,5,27,16;0
179;5;9;31,21,49,9,37,35,22,23,8,27;0
179;0;42;47,9,24,28,22,6,14,42,36,34;0
179;0;14;37,49,9,3,33,15,14,21,38,18;0
179;3;24;47,10,44,35,26,24,42,16,22,14;0
180;0;0;;0
180;2;44;26,20,37,5,7,44,19,46,34,14;0
180;2;22;19,42,30,45,22,4,23,40,0,34;0
180;4;23;23,28,18,10,41,8,26,17,19,42;0
180;8;22;29,11,39,20,34,8,47,23,35,22;0
180;2;13;20,14,15,34,30,13,19,23,16,10;0
180;5;14;15,17,3,38,11,23,14,26,35,0;0
180;3;7;7,28,27,48,8,47,33,42,39,13;0
181;0;0;;0
181;2;19;18,10,5,38,32,37,28,19,17,25;0
182;0;0;;0
183;0;0;;0
183;0;28;15,34,47,46,7,35,24,28,1,32;0
183;0;27;0,32,31,48,26,36,4,11,22,27;0
183;1;40;15,2,44,3,28,6,42,16,40,43;0
184;0;0;;0
185;0;0;;0
186;0;0;;0
186;7;20;19,35,47,48,12,6,20,37,24,28;0
186;0;8;24,26,2,9,46,45,8,31,20,43;0
186;7;45;14,29,45,38,34,13,16,11,31,22;0
186;5;18;43,8,45,3,19,39,18,4,49,0;0
186;9;46;26,46,30,29,6,40,5,1,28,3;0
187;0;0;;0
187;0;22;30,6,22,7,43,0,33,5,27,9;0
187;5;12;29,1,32,9,40,0,12,23,19,38;0
188;0;0;;0
188;0;49;10,34,17,28,37,42,49,26,35,44;0
188;1;11;37,23,5,11,28,16,44,12,41,22;0
189;0;0;;0
189;7;11;28,8,49,7,5,13,9,11,31,10;0
189;7;38;18,31,5,10,19,46,38,27,33,48;0
189;1;17;17,26,23,8,5,41,11,9,48,19;0
189;1;19;8,35,16,11,29,25,47,40,19,43;0
190;0;0;;0
190;7;18;23,10,16,7,17,41,0,36,18,6;0
191;0;0;;0
191;1;5;25,8,5,38,44,32,36,28,47,10;0
191;5;24;13,0,18,39,37,1,38,24,35,16;0
191;4;47;27,29,25,47,24,44,7,12,18,15;0
192;0;0;;0
193;0;0;;0
193;5;5;5,32,12,44,1,13,16,15,27,23;0
193;6;39;46,15,36,0,18,27,39,30,33,37;0
194;0;0;;0
194;8;8;31,22,45,12,25,8,24,11,13,43;0
195;0;0;;0
195;3;46;40,23,37,34,26,39,46,43,32,22;0
195;0;31;11,4,44,43,24,2,13,48,31,8;0
196;0;0;;0
196;0;40;49,13,27,44,2,8,34,46,40,39;0
197;0;0;;0
197;1;9;42,19,9,40,48,10,24,17,46,8;0
198;0;0;;0
198;0;12;12,28,5,14,31,29,39,47,38,43;0
198;9;0;0,12,32,28,29,17,3,34,11,25;0
199;0;0;;0
200;0;0;;0
201;0;0;;0
201;4;44;4,47,21,44,11,43,0,26,18,19;0
202;0;0;;0
203;0;0;;0
204;0;0;;0
204;5;49;31,28,38,34,49,30,13,9,35,11;0
205;0;0;;0
205;0;28;17,10,8,41,44,32,30,3,20,28;0
206;0;0;;0
207;0;0;;0
207;1;35;1,7,39,22,14,15,32,24,35,23;0
207;2;24;13,44,32,43,22,24,39,2,26,41;0
208;0;0;;0
209;0;0;;0
209;0;40;40,11,42,20,37,14,27,5,15,16;0
209;2;27;6,39,3,33,43,48,27,41,37,22;0
209;8;20;31,11,22,2,4,36,20,10,48,29;0
209;4;40;4,26,45,34,48,2,14,40,29,36;0
209;1;46;25,4,36,23,19,46,20,40,5,37;0
210;0;0;;0
210;3;9;2,15,43,8,9,17,3,22,39,0;0
211;0;0;;0
211;4;21;16,9,40,10,6,31,41,21,46,36;0
211;2;48;9,31,27,11,21,42,24,48,34,35;0
212;0;0;;0
213;0;0;;0
214;0;0;;0
214;3;9;10,34,8,30,29,25,9,46,12,6;0
215;0;0;;0
215;7;46;25,13,46,31,17,15,49,32,29,24;0
216;0;0;;0
216;0;11;20,45,46,41,11,1,37,6,16,8;0
217;0;0;;0
218;0;0;;0
218;2;45;11,31,12,45,48,35,47,15,8,16;0
218;8;41;16,19,41,39,33,43,20,29,35,17;0
219;0;0;;0
219;5;14;6,13,9,41,20,10,14,42,40,8;0
220;0;0;;0
220;8;18;10,8,40,27,5,3,25,18,35,33;0
220;0;39;18,42,0,9,39,28,29,15,13,34;0
220;0;44;27,16,7,9,44,41,29,30,10,18;0
221;0;0;;0
221;6;33;6,35,33,2,21,39,46,23,34,10;0
221;1;3;43,31,21,29,23,17,3,18,9,37;0
