9;5;17;3,11,32,43,37,31,8,17,35,16;0
9;3;37;5,37,22,35,2,41,34,33,9,28;0
9;0;23;39,0,26,36,16,32,19,1,4,23;0
9;3;49;6,49,14,29,48,38,40,1,30,47;0
9;8;8;34,2,40,45,7,30,47,9,8,13;0
9;7;26;37,1,45,17,21,26,9,3,11,40;0
9;0;49;35,39,18,28,8,25,49,43,22,15;0
9;9;6;6,49,14,29,48,38,40,1,30,47;0
9;7;27;27,7,32,47,15,19,2,43,13,33;0
9;6;23;13,16,2,3,19,27,11,23,4,36;0
9;3;45;2,38,45,4,16,46,10,0,19,23;0
9;8;7;34,2,40,45,7,30,47,9,8,13;0
10;0;0;;0
10;9;6;6,49,14,29,48,38,40,1,30,47;0
10;6;37;49,37,41,36,11,39,3,30,0,12;0
11;0;0;;0
11;8;11;19,16,28,31,3,11,35,32,8,37;0
11;9;11;37,1,45,17,21,26,9,3,11,40;0
11;7;43;31,33,22,43,2,34,13,27,47,6;0
11;4;35;35,39,18,28,8,25,49,43,22,15;0
11;0;27;13,10,3,44,24,28,11,27,21,49;0
12;0;0;;0
12;3;38;6,49,14,29,48,38,40,1,30,47;0
12;8;9;34,2,40,45,7,30,47,9,8,13;0
12;0;21;37,1,45,17,21,26,9,3,11,40;0
12;5;35;34,25,37,43,11,19,28,35,3,13;0
13;0;0;;0
13;5;13;37,25,34,28,8,35,31,13,43,16;0
13;5;44;35,9,23,5,44,33,13,34,21,2;0
13;6;5;33,9,45,37,35,22,23,41,5,13;0
13;1;23;2,38,45,4,16,46,10,0,19,23;0
14;0;0;;0
14;8;17;17,16,28,43,19,35,31,13,37,32;0
14;5;1;37,1,45,17,21,26,9,3,11,40;0
14;8;29;0,12,29,26,25,10,16,24,31,6;0
14;4;45;37,1,45,17,21,26,9,3,11,40;0
14;1;7;23,5,25,46,7,40,26,41,36,17;0
15;0;0;;0
15;6;13;19,32,31,16,3,11,13,43,28,25;0
15;4;27;33,31,44,24,27,12,6,15,40,25;0
15;6;40;23,5,25,46,7,40,26,41,36,17;0
15;3;38;2,38,45,4,16,46,10,0,19,23;0
15;4;9;34,2,40,45,7,30,47,9,8,13;0
15;4;24;30,28,49,21,24,3,35,27,32,44;0
15;8;5;23,5,25,46,7,40,26,41,36,17;0
16;0;0;;0
16;5;1;6,49,14,29,48,38,40,1,30,47;0
16;6;12;0,12,29,26,25,10,16,24,31,6;0
17;0;0;;0
18;0;0;;0
18;4;47;6,49,14,29,48,38,40,1,30,47;0
18;6;28;13,44,24,21,28,35,32,11,30,49;0
18;2;17;40,25,27,17,34,24,44,41,7,31;0
18;5;9;38,32,21,37,9,3,33,5,19,8;0
18;3;10;0,12,29,26,25,10,16,24,31,6;0
18;1;8;34,2,40,45,7,30,47,9,8,13;0
18;7;12;15,12,47,34,36,0,2,23,25,49;0
19;0;0;;0
19;3;11;28,11,31,35,19,3,34,43,13,37;0
19;7;13;34,2,40,45,7,30,47,9,8,13;0
19;4;36;46,3,19,48,4,16,23,36,11,2;0
20;0;0;;0
20;5;49;6,49,14,29,48,38,40,1,30,47;0
20;9;0;0,12,29,26,25,10,16,24,31,6;0
20;6;22;6,43,47,27,22,15,32,31,34,13;0
20;8;33;6,34,17,44,41,27,15,31,33,7;0
20;5;26;37,1,45,17,21,26,9,3,11,40;0
20;5;23;45,44,13,21,34,23,33,22,2,41;0
20;2;12;0,12,29,26,25,10,16,24,31,6;0
20;7;21;38,32,21,37,9,3,33,5,19,8;0
21;0;0;;0
21;1;29;6,49,14,29,48,38,40,1,30,47;0
21;0;49;15,12,47,34,36,0,2,23,25,49;0
22;0;0;;0
22;6;37;35,8,31,13,32,17,3,37,28,34;0
23;0;0;;0
23;4;29;6,49,14,29,48,38,40,1,30,47;0
23;4;5;23,5,25,46,7,40,26,41,36,17;0
23;2;13;30,27,3,35,32,29,44,13,28,21;0
23;3;8;38,32,21,37,9,3,33,5,19,8;0
23;7;47;34,2,40,45,7,30,47,9,8,13;0
23;3;25;35,39,18,28,8,25,49,43,22,15;0
23;8;2;34,2,40,45,7,30,47,9,8,13;0
23;5;49;42,39,10,0,27,7,49,20,46,38;0
23;9;24;0,12,29,26,25,10,16,24,31,6;0
23;9;13;27,34,13,2,31,33,6,32,43,7;0
23;2;19;27,19,35,6,22,13,43,33,2,47;0
23;1;33;38,32,21,37,9,3,33,5,19,8;0
23;1;30;30,26,5,38,29,32,28,14,6,46;0
23;9;12;15,12,47,34,36,0,2,23,25,49;0
23;7;35;43,13,15,32,22,27,19,35,47,2;0
23;2;25;35,39,18,28,8,25,49,43,22,15;0
23;6;39;48,10,30,41,24,44,43,2,39,17;0
23;7;2;2,38,45,4,16,46,10,0,19,23;0
23;4;43;35,39,18,28,8,25,49,43,22,15;0
23;0;13;13,32,28,35,34,29,10,27,49,11;0
23;7;49;6,49,14,29,48,38,40,1,30,47;0
24;0;0;;0
24;5;13;8,31,32,35,16,17,13,34,37,28;0
24;4;35;21,45,37,13,23,33,34,5,2,35;0
24;4;46;23,5,25,46,7,40,26,41,36,17;0
24;7;46;23,5,25,46,7,40,26,41,36,17;0
24;8;28;35,39,18,28,8,25,49,43,22,15;0
25;0;0;;0
25;7;6;6,49,14,29,48,38,40,1,30,47;0
26;0;0;;0
26;3;49;6,49,14,29,48,38,40,1,30,47;0
26;3;8;34,2,40,45,7,30,47,9,8,13;0
26;4;2;34,2,40,45,7,30,47,9,8,13;0
27;0;0;;0
27;5;31;37,35,31,19,11,43,32,34,28,3;0
28;0;0;;0
29;0;0;;0
29;7;6;6,49,14,29,48,38,40,1,30,47;0
29;2;3;23,13,42,3,16,27,4,48,26,46;0
29;5;20;10,6,2,11,41,15,17,44,24,20;0
29;9;6;0,12,29,26,25,10,16,24,31,6;0
29;0;32;22,6,7,19,33,43,2,15,34,32;0
30;0;0;;0
30;8;31;34,19,25,37,43,35,32,3,31,8;0
31;0;0;;0
31;2;14;6,49,14,29,48,38,40,1,30,47;0
31;0;5;38,32,21,37,9,3,33,5,19,8;0
31;8;30;6,49,14,29,48,38,40,1,30,47;0
31;9;45;37,1,45,17,21,26,9,3,11,40;0
31;1;19;19,13,27,2,33,15,31,6,34,32;0
32;0;0;;0
32;6;47;6,49,14,29,48,38,40,1,30,47;0
32;4;44;40,17,25,44,34,6,39,33,12,24;0
32;1;26;23,5,25,46,7,40,26,41,36,17;0
32;3;12;15,12,47,34,36,0,2,23,25,49;0
32;0;47;34,2,40,45,7,30,47,9,8,13;0
33;0;0;;0
33;8;31;34,13,31,3,17,32,19,16,25,37;0
33;8;1;37,1,45,17,21,26,9,3,11,40;0
33;5;45;37,1,45,17,21,26,9,3,11,40;0
34;0;0;;0
34;5;29;6,49,14,29,48,38,40,1,30,47;0
34;0;31;0,12,29,26,25,10,16,24,31,6;0
35;0;0;;0
36;0;0;;0
36;9;1;6,49,14,29,48,38,40,1,30,47;0
36;8;3;49,37,41,36,11,39,3,30,0,12;0
36;2;45;37,1,45,17,21,26,9,3,11,40;0
37;0;0;;0
37;4;31;32,35,28,31,43,19,37,11,13,25;0
37;4;10;27,10,28,35,34,29,44,32,3,24;0
37;9;7;23,5,25,46,7,40,26,41,36,17;0
37;4;7;19,43,7,2,31,6,32,13,15,34;0
37;4;26;23,5,25,46,7,40,26,41,36,17;0
37;8;26;23,5,25,46,7,40,26,41,36,17;0
37;4;2;42,2,49,19,0,27,24,39,38,36;0
37;3;5;23,5,25,46,7,40,26,41,36,17;0
37;5;16;36,0,19,39,32,16,46,37,23,1;0
37;9;6;0,12,29,26,25,10,16,24,31,6;0
37;4;49;49,37,41,36,11,39,3,30,0,12;0
37;7;25;23,5,25,46,7,40,26,41,36,17;0
37;7;25;35,39,18,28,8,25,49,43,22,15;0
37;2;36;2,48,46,4,36,19,16,42,23,1;0
37;8;32;38,32,21,37,9,3,33,5,19,8;0
37;2;26;37,1,45,17,21,26,9,3,11,40;0
38;0;0;;0
38;4;49;6,49,14,29,48,38,40,1,30,47;0
38;1;3;11,3,30,13,24,44,27,28,10,34;0
39;0;0;;0
39;9;40;6,49,14,29,48,38,40,1,30,47;0
39;5;33;7,15,19,13,27,2,33,34,32,35;0
39;5;21;45,5,41,28,2,13,33,34,44,21;0
40;0;0;;0
40;7;49;6,49,14,29,48,38,40,1,30,47;0
41;0;0;;0
41;7;14;6,49,14,29,48,38,40,1,30,47;0
42;0;0;;0
42;2;16;37,31,3,34,16,17,35,19,13,28;0
42;2;24;44,28,17,2,6,20,43,41,24,11;0
42;0;38;38,32,21,37,9,3,33,5,19,8;0
42;8;1;6,49,14,29,48,38,40,1,30,47;0
43;0;0;;0
43;9;1;6,49,14,29,48,38,40,1,30,47;0
43;4;37;49,37,41,36,11,39,3,30,0,12;0
43;8;34;49,24,44,35,11,32,29,21,10,34;0
43;1;1;37,1,45,17,21,26,9,3,11,40;0
44;0;0;;0
45;0;0;;0
45;2;6;6,49,14,29,48,38,40,1,30,47;0
46;0;0;;0
46;2;14;6,49,14,29,48,38,40,1,30,47;0
46;9;39;11,30,20,15,10,39,28,41,17,6;0
46;9;22;27,19,22,31,33,15,35,6,13,47;0
46;2;41;49,37,41,36,11,39,3,30,0,12;0
46;6;38;38,32,21,37,9,3,33,5,19,8;0
47;0;0;;0
47;9;6;6,49,14,29,48,38,40,1,30,47;0
47;6;0;49,37,41,36,11,39,3,30,0,12;0
48;0;0;;0
49;0;0;;0
49;9;47;6,49,14,29,48,38,40,1,30,47;0
49;5;13;22,2,19,31,35,34,13,15,32,7;0
50;0;0;;0
50;6;8;3,37,32,8,25,19,35,17,13,28;0
50;2;44;41,24,44,39,34,7,31,40,33,25;0
51;0;0;;0
51;5;38;6,49,14,29,48,38,40,1,30,47;0
51;7;41;33,34,41,13,5,2,21,45,9,35;0
51;2;22;35,39,18,28,8,25,49,43,22,15;0
51;1;5;38,32,21,37,9,3,33,5,19,8;0
51;6;46;38,6,30,46,22,14,8,11,39,5;0
52;0;0;;0
52;2;49;6,49,14,29,48,38,40,1,30,47;0
52;8;11;6,28,15,30,24,2,20,17,11,41;0
52;9;11;37,1,45,17,21,26,9,3,11,40;0
53;0;0;;0
53;0;43;3,25,17,43,11,34,19,32,16,35;0
53;2;29;6,49,14,29,48,38,40,1,30,47;0
53;8;10;17,10,2,48,41,28,15,30,43,11;0
53;2;39;24,46,2,27,10,8,0,39,42,36;0
53;7;32;38,32,21,37,9,3,33,5,19,8;0
54;0;0;;0
54;7;47;6,49,14,29,48,38,40,1,30,47;0
54;6;18;35,39,18,28,8,25,49,43,22,15;0
54;8;6;24,7,31,44,34,6,40,41,25,27;0
54;3;37;37,1,45,17,21,26,9,3,11,40;0
54;1;19;26,23,1,46,16,14,19,4,32,41;0
54;5;25;15,12,47,34,36,0,2,23,25,49;0
55;0;0;;0
55;3;49;6,49,14,29,48,38,40,1,30,47;0
55;0;31;26,41,31,32,14,16,0,46,23,1;0
55;5;40;6,49,14,29,48,38,40,1,30,47;0
55;9;28;2,34,28,45,37,21,23,22,35,9;0
56;0;0;;0
56;4;13;35,28,11,25,31,16,43,37,13,32;0
56;8;35;13,3,29,34,35,28,44,30,49,10;0
56;0;0;39,2,46,27,24,36,19,20,49,0;0
56;5;31;31,17,25,19,8,34,11,32,13,37;0
56;1;23;23,13,22,34,21,45,41,44,28,33;0
57;0;0;;0
57;5;38;6,49,14,29,48,38,40,1,30,47;0
58;0;0;;0
59;0;0;;0
60;0;0;;0
60;1;8;3,19,31,8,17,32,35,11,37,34;0
60;9;6;32,39,22,8,28,43,29,14,6,30;0
60;2;12;49,37,41,36,11,39,3,30,0,12;0
60;9;32;38,32,21,37,9,3,33,5,19,8;0
61;0;0;;0
61;9;48;6,49,14,29,48,38,40,1,30,47;0
61;0;35;32,31,22,47,27,33,43,34,35,13;0
61;3;31;25,3,17,32,31,35,34,16,13,8;0
61;2;45;34,2,40,45,7,30,47,9,8,13;0
61;1;32;38,32,21,37,9,3,33,5,19,8;0
61;3;49;15,12,47,34,36,0,2,23,25,49;0
61;8;46;37,4,46,41,32,23,36,16,19,1;0
61;2;7;10,27,49,46,0,7,38,24,39,36;0
61;7;19;38,32,21,37,9,3,33,5,19,8;0
61;5;39;35,39,18,28,8,25,49,43,22,15;0
61;5;45;33,37,45,2,9,5,23,34,35,28;0
61;5;35;35,44,22,2,33,5,41,9,21,13;0
62;0;0;;0
62;8;8;13,32,8,31,37,35,19,17,3,25;0
62;3;36;7,36,42,2,0,27,8,38,49,19;0
62;3;26;26,39,36,16,23,37,1,14,19,31;0
62;9;16;39,31,16,32,19,41,36,26,4,1;0
62;0;37;49,37,41,36,11,39,3,30,0,12;0
62;9;47;6,49,14,29,48,38,40,1,30,47;0
62;5;15;22,31,15,33,47,35,13,34,2,6;0
63;0;0;;0
64;0;0;;0
64;2;25;17,31,19,32,35,43,3,8,25,13;0
64;6;10;28,48,2,43,41,10,44,24,11,20;0
64;3;4;2,38,45,4,16,46,10,0,19,23;0
64;7;31;19,4,0,32,1,41,46,16,31,26;0
64;7;46;11,16,26,46,36,48,42,1,23,4;0
65;0;0;;0
65;3;37;25,11,37,13,8,19,34,28,31,35;0
66;0;0;;0
66;7;25;13,37,25,8,16,34,31,32,43,17;0
66;6;35;35,39,18,28,8,25,49,43,22,15;0
66;9;17;15,6,33,31,39,27,12,17,44,25;0
66;9;30;49,37,41,36,11,39,3,30,0,12;0
66;2;19;47,15,6,19,32,2,43,27,35,33;0
67;0;0;;0
68;0;0;;0
68;7;34;34,19,32,37,25,16,31,13,35,43;0
69;0;0;;0
70;0;0;;0
70;6;25;32,19,43,13,25,28,3,11,37,16;0
70;7;0;2,38,45,4,16,46,10,0,19,23;0
70;4;42;16,3,1,2,48,11,27,46,19,42;0
70;7;34;35,27,21,32,30,10,3,34,24,44;0
70;1;28;35,39,18,28,8,25,49,43,22,15;0
70;9;34;15,12,47,34,36,0,2,23,25,49;0
70;5;47;34,33,22,43,7,27,2,47,13,31;0
71;0;0;;0
71;1;32;8,32,11,34,16,31,25,17,28,19;0
71;5;26;11,46,32,8,6,28,26,43,38,29;0
71;3;0;0,12,29,26,25,10,16,24,31,6;0
71;6;4;23,0,4,31,1,16,32,37,46,26;0
71;7;25;44,33,6,15,41,40,24,25,34,31;0
71;4;43;35,39,18,28,8,25,49,43,22,15;0
72;0;0;;0
73;0;0;;0
73;1;13;28,11,35,16,37,32,19,34,43,13;0
73;2;12;15,12,47,34,36,0,2,23,25,49;0
74;0;0;;0
74;0;29;6,49,14,29,48,38,40,1,30,47;0
75;0;0;;0
75;2;49;6,49,14,29,48,38,40,1,30,47;0
75;0;3;38,32,21,37,9,3,33,5,19,8;0
75;4;13;8,34,16,13,31,25,3,28,37,19;0
75;8;21;30,34,44,13,49,29,21,3,27,28;0
75;8;10;20,8,7,27,10,42,39,0,24,46;0
75;5;36;27,0,20,38,2,46,49,36,8,24;0
75;7;25;0,12,29,26,25,10,16,24,31,6;0
75;9;1;48,23,11,13,1,16,42,2,26,27;0
75;1;49;49,37,41,36,11,39,3,30,0,12;0
75;6;47;15,12,47,34,36,0,2,23,25,49;0
75;4;16;2,38,45,4,16,46,10,0,19,23;0
75;4;28;27,21,3,13,29,28,11,34,24,30;0
76;0;0;;0
77;0;0;;0
77;9;30;6,49,14,29,48,38,40,1,30,47;0
77;5;22;27,32,22,2,15,43,33,13,6,31;0
77;6;9;37,41,2,9,5,45,44,21,23,33;0
77;0;10;2,38,45,4,16,46,10,0,19,23;0
78;0;0;;0
79;0;0;;0
80;0;0;;0
80;8;1;6,49,14,29,48,38,40,1,30,47;0
81;0;0;;0
81;5;40;6,49,14,29,48,38,40,1,30,47;0
81;9;0;0,12,29,26,25,10,16,24,31,6;0
81;9;22;2,34,43,13,33,31,22,7,32,35;0
81;7;35;19,35,43,47,27,33,15,34,7,6;0
82;0;0;;0
82;3;16;28,31,16,25,32,19,17,11,37,43;0
82;2;26;19,1,23,39,14,41,37,16,26,31;0
82;3;9;38,32,21,37,9,3,33,5,19,8;0
82;2;4;41,0,46,26,19,1,14,36,16,4;0
83;0;0;;0
83;4;14;6,49,14,29,48,38,40,1,30,47;0
83;6;3;44,3,24,34,21,11,13,27,10,30;0
83;0;23;2,38,45,4,16,46,10,0,19,23;0
84;0;0;;0
84;5;38;6,49,14,29,48,38,40,1,30,47;0
85;0;0;;0
86;0;0;;0
87;0;0;;0
88;0;0;;0
88;9;30;6,49,14,29,48,38,40,1,30,47;0
88;5;2;32,47,2,35,43,7,13,6,33,22;0
88;8;31;0,12,29,26,25,10,16,24,31,6;0
88;9;46;49,10,2,8,19,20,46,7,0,39;0
88;7;36;49,37,41,36,11,39,3,30,0,12;0
89;0;0;;0
90;0;0;;0
91;0;0;;0
91;8;14;6,49,14,29,48,38,40,1,30,47;0
92;0;0;;0
93;0;0;;0
93;4;14;6,49,14,29,48,38,40,1,30,47;0
94;0;0;;0
94;1;40;6,49,14,29,48,38,40,1,30,47;0
95;0;0;;0
96;0;0;;0
97;0;0;;0
97;5;1;6,49,14,29,48,38,40,1,30,47;0
97;2;31;0,12,29,26,25,10,16,24,31,6;0
97;9;32;38,32,21,37,9,3,33,5,19,8;0
97;8;27;13,35,33,2,27,7,47,15,22,19;0
97;4;21;37,1,45,17,21,26,9,3,11,40;0
97;9;27;27,35,44,21,28,24,29,32,30,13;0
98;0;0;;0
98;7;49;6,49,14,29,48,38,40,1,30,47;0
98;5;35;35,39,18,28,8,25,49,43,22,15;0
99;0;0;;0
99;7;8;19,34,11,3,28,13,31,37,8,16;0
99;3;49;35,39,18,28,8,25,49,43,22,15;0
100;0;0;;0
100;6;30;6,49,14,29,48,38,40,1,30,47;0
100;3;40;7,39,12,6,17,41,24,27,25,40;0
100;8;32;41,39,36,19,1,14,0,23,32,46;0
100;4;9;37,1,45,17,21,26,9,3,11,40;0
101;0;0;;0
101;1;25;43,19,31,32,25,13,8,16,28,35;0
102;0;0;;0
103;0;0;;0
103;3;1;6,49,14,29,48,38,40,1,30,47;0
103;8;26;0,19,31,16,4,46,23,39,32,26;0
103;7;8;27,38,10,39,36,42,49,20,8,46;0
104;0;0;;0
104;9;49;6,49,14,29,48,38,40,1,30,47;0
105;0;0;;0
105;3;17;34,8,16,19,17,35,25,37,28,43;0
105;9;36;31,14,32,1,4,36,16,23,39,46;0
105;0;31;15,47,34,31,22,2,35,13,32,27;0
106;0;0;;0
106;0;6;6,49,14,29,48,38,40,1,30,47;0
106;2;47;6,49,14,29,48,38,40,1,30,47;0
107;0;0;;0
107;5;14;6,49,14,29,48,38,40,1,30,47;0
107;6;34;28,33,21,41,35,44,23,5,2,34;0
107;1;38;2,38,45,4,16,46,10,0,19,23;0
107;5;46;14,6,32,11,38,43,46,22,8,30;0
107;7;28;45,44,35,41,22,28,33,13,9,2;0
107;3;28;35,39,18,28,8,25,49,43,22,15;0
108;0;0;;0
108;6;40;6,49,14,29,48,38,40,1,30,47;0
108;3;45;2,38,45,4,16,46,10,0,19,23;0
108;7;8;34,2,40,45,7,30,47,9,8,13;0
109;0;0;;0
109;2;14;6,49,14,29,48,38,40,1,30,47;0
109;4;21;38,32,21,37,9,3,33,5,19,8;0
109;2;27;27,32,3,28,29,11,30,10,24,44;0
109;1;33;38,32,21,37,9,3,33,5,19,8;0
109;8;8;11,6,14,8,29,46,32,30,28,38;0
109;6;1;37,1,45,17,21,26,9,3,11,40;0
109;7;25;33,39,31,6,12,15,34,7,40,25;0
109;5;16;16,1,3,23,27,48,19,2,13,42;0
109;8;26;0,12,29,26,25,10,16,24,31,6;0
109;0;36;19,10,36,49,27,8,7,46,2,0;0
109;8;11;8,17,32,37,11,43,13,34,3,28;0
109;8;3;37,1,45,17,21,26,9,3,11,40;0
110;0;0;;0
111;0;0;;0
111;2;48;6,49,14,29,48,38,40,1,30,47;0
112;0;0;;0
112;9;30;6,49,14,29,48,38,40,1,30,47;0
112;8;2;43,33,6,7,47,15,34,35,2,31;0
112;5;11;37,1,45,17,21,26,9,3,11,40;0
113;0;0;;0
113;7;28;3,11,34,19,35,37,8,16,32,28;0
113;9;39;35,39,18,28,8,25,49,43,22,15;0
113;0;32;22,19,33,32,31,13,47,43,15,34;0
113;3;37;37,19,11,35,8,25,28,32,31,43;0
113;9;30;34,2,40,45,7,30,47,9,8,13;0
113;7;43;34,22,35,32,6,7,13,47,43,27;0
113;9;49;35,39,18,28,8,25,49,43,22,15;0
113;6;19;19,32,13,22,15,2,33,6,35,27;0
113;5;23;2,38,45,4,16,46,10,0,19,23;0
114;0;0;;0
114;7;16;11,25,31,35,19,34,16,17,43,3;0
114;5;18;35,39,18,28,8,25,49,43,22,15;0
115;0;0;;0
116;0;0;;0
117;0;0;;0
117;5;40;6,49,14,29,48,38,40,1,30,47;0
117;1;34;2,5,37,33,45,28,21,34,9,23;0
117;7;47;15,12,47,34,36,0,2,23,25,49;0
117;5;39;35,39,18,28,8,25,49,43,22,15;0
118;0;0;;0
118;2;34;8,11,43,3,13,28,34,16,35,31;0
118;6;33;38,32,21,37,9,3,33,5,19,8;0
119;0;0;;0
120;0;0;;0
120;0;17;13,11,43,3,31,16,35,17,37,28;0
120;3;49;6,49,14,29,48,38,40,1,30,47;0
120;7;46;36,32,23,46,14,0,16,31,41,1;0
120;4;26;46,23,36,48,26,16,27,11,2,1;0
120;7;28;27,28,35,3,49,30,29,32,21,24;0
120;5;8;35,39,18,28,8,25,49,43,22,15;0
120;8;0;0,12,29,26,25,10,16,24,31,6;0
121;0;0;;0
122;0;0;;0
123;0;0;;0
123;1;6;6,49,14,29,48,38,40,1,30,47;0
123;6;12;15,12,47,34,36,0,2,23,25,49;0
123;6;40;17,40,33,31,12,44,34,15,41,25;0
123;8;4;2,38,45,4,16,46,10,0,19,23;0
123;2;10;36,20,0,42,2,39,46,10,49,19;0
124;0;0;;0
125;0;0;;0
125;7;6;6,49,14,29,48,38,40,1,30,47;0
126;0;0;;0
126;0;49;6,49,14,29,48,38,40,1,30,47;0
127;0;0;;0
127;8;6;6,49,14,29,48,38,40,1,30,47;0
128;0;0;;0
128;3;34;28,37,3,19,13,35,8,17,11,34;0
129;0;0;;0
129;5;6;6,49,14,29,48,38,40,1,30,47;0
129;8;6;0,12,29,26,25,10,16,24,31,6;0
129;2;1;37,1,45,17,21,26,9,3,11,40;0
129;3;3;38,32,21,37,9,3,33,5,19,8;0
129;0;8;34,2,40,45,7,30,47,9,8,13;0
130;0;0;;0
130;1;47;6,49,14,29,48,38,40,1,30,47;0
130;0;49;15,12,47,34,36,0,2,23,25,49;0
131;0;0;;0
131;0;1;6,49,14,29,48,38,40,1,30,47;0
132;0;0;;0
132;5;35;32,13,11,35,37,17,34,25,28,8;0
133;0;0;;0
133;7;25;31,37,43,25,32,13,3,35,8,17;0
133;6;39;35,39,18,28,8,25,49,43,22,15;0
133;8;0;2,38,45,4,16,46,10,0,19,23;0
133;0;1;37,1,45,17,21,26,9,3,11,40;0
134;0;0;;0
134;1;35;32,17,11,35,43,16,13,31,34,37;0
134;9;0;15,12,47,34,36,0,2,23,25,49;0
135;0;0;;0
135;8;35;35,16,19,11,17,25,13,31,3,37;0
136;0;0;;0
137;0;0;;0
137;7;11;13,25,35,37,43,34,19,8,16,11;0
138;0;0;;0
138;1;43;13,3,34,32,17,43,19,35,16,28;0
138;3;6;6,5,39,29,43,32,28,14,8,30;0
138;6;34;34,2,40,45,7,30,47,9,8,13;0
138;1;16;2,38,45,4,16,46,10,0,19,23;0
139;0;0;;0
139;8;30;6,49,14,29,48,38,40,1,30,47;0
139;0;10;24,27,8,7,42,46,0,10,19,39;0
140;0;0;;0
141;0;0;;0
141;4;6;6,49,14,29,48,38,40,1,30,47;0
142;0;0;;0
143;0;0;;0
143;7;1;6,49,14,29,48,38,40,1,30,47;0
143;9;28;35,39,18,28,8,25,49,43,22,15;0
143;7;11;49,37,41,36,11,39,3,30,0,12;0
144;0;0;;0
144;4;48;6,49,14,29,48,38,40,1,30,47;0
144;4;23;23,5,25,46,7,40,26,41,36,17;0
144;1;17;23,5,25,46,7,40,26,41,36,17;0
144;4;47;15,12,47,34,36,0,2,23,25,49;0
144;5;24;11,10,35,34,13,49,32,24,44,29;0
144;7;0;0,12,29,26,25,10,16,24,31,6;0
144;5;23;1,26,11,19,42,23,27,36,48,46;0
145;0;0;;0
145;8;37;31,35,34,32,17,37,16,11,13,8;0
145;1;49;19,38,27,36,8,0,10,49,39,42;0
145;4;47;15,12,47,34,36,0,2,23,25,49;0
145;8;5;23,5,25,46,7,40,26,41,36,17;0
145;3;17;37,1,45,17,21,26,9,3,11,40;0
145;4;8;34,2,40,45,7,30,47,9,8,13;0
145;1;28;34,28,30,24,11,35,3,49,27,10;0
145;2;14;6,22,30,14,8,29,46,43,32,38;0
145;3;39;44,41,48,30,43,2,10,20,39,17;0
146;0;0;;0
146;6;6;6,49,14,29,48,38,40,1,30,47;0
146;0;12;34,15,6,25,44,7,40,12,31,27;0
146;9;32;32,11,16,17,25,19,35,34,43,13;0
146;6;7;43,13,32,47,2,27,15,33,31,7;0
146;1;2;2,38,45,4,16,46,10,0,19,23;0
146;5;2;15,12,47,34,36,0,2,23,25,49;0
146;2;41;2,45,21,35,13,22,41,44,34,37;0
146;4;32;38,32,21,37,9,3,33,5,19,8;0
146;4;7;23,5,25,46,7,40,26,41,36,17;0
146;9;5;23,5,25,46,7,40,26,41,36,17;0
146;3;47;2,7,13,27,47,33,35,31,22,43;0
147;0;0;;0
148;0;0;;0
149;0;0;;0
